"","LD1","LD2","LD3","LD4","LD5","LD6","LD7","LD8","LD9","LD10","LD11","LD12","LD13","LD14","LD15","LD16","LD17","LD18","LD19","LD20","LD21","LD22","LD23","LD24","LD25","LD26","LD27","LD28","LD29","LD30","LD31","LD32","LD33","LD34","LD35"
"Galerella_sanguinea_central",-11.096872286322,4.95234870258082,-0.573950526657878,-0.886912834772821,-0.0838751295874287,-1.4671130110122,2.02422932635285,-2.02840209448468,-1.52219396918034,-0.262960918256654,-0.194975336992733,0.206419768062981,-1.51859657271775,-1.72224138688713,-0.372177882785419,-0.725061978723548,-0.407943961640635,0.818513905696323,0.921020985577913,-0.372517218724498,-0.797888986944831,0.571517567174389,0.742804590279638,0.428880998876451,0.482628399875994,-0.360035632273885,-0.385404801257725,0.476157529214615,0.553485374770688,0.109581685344628,0.0187364121354654,0.126504920337886,0.480579940919233,-0.049058512441407,0.199016620539839
"Galidia_elegans",-9.91279131686413,4.50929504869344,-0.604802858714515,0.198129729279288,-0.740734892929752,-0.85840678272587,0.938808772512588,0.323927609303793,-1.81680872293545,-0.0804407713620281,0.130576148765897,0.409033178325859,-1.99156734970878,-0.0363114169601494,-0.423830795634951,0.286537623468524,-1.13036697848187,0.487042074528296,1.4578324935161,-0.860107199760371,-0.87628043326833,0.882227895416636,0.628441054918827,0.812177234607469,0.957477961255491,-0.487977600261307,-0.123118776716305,-0.744541999578175,0.272827198820939,-1.07813683757432,-0.684419365476496,-0.638592735226858,-0.413313288864625,-0.643501702467115,-0.208911254061197
"Genetta_genetta",-8.39693734130643,1.54704510980201,-1.7460580306544,-0.849447296265375,-2.49279549406718,-0.488734326008875,0.708432193387655,-1.89959789714836,-1.76945030203504,-0.491923940036051,-0.850877972018714,1.84653105644843,-1.40884225793048,0.596090506964098,0.199394673235863,-0.974711214023984,-0.718931504552639,0.590418915455278,-0.694268719771159,-0.44378443352592,0.703681196781128,-0.789264503965416,0.142285924788466,0.830250891937679,0.546889607295505,-0.0234059920604462,-0.639796006184196,-0.571575546887872,-0.272827212100184,0.0830085582039768,0.485474845607233,-0.43044406517231,-0.305173883379222,0.493746203790759,-0.110568055446936
"Genetta_maculata",-8.25013522035074,2.1148390013518,-1.71165294153182,-1.7754850608872,-2.22256071510463,0.0910594422410657,0.193782517042143,-1.33674326133459,-1.68223725646488,-0.930375545249315,-0.728040450965875,1.60449745031674,-1.7279312956997,0.22000188493309,0.267199616545548,-1.25664713213985,-0.463582725154874,0.0652427762970259,-0.921218058396719,-0.614623315444828,0.763027404621678,-0.171354008753347,0.0873753202561231,0.81143084842982,0.780498210649684,0.40788693763799,-0.296973847824152,-0.654608586689605,0.388822480551468,0.0368081341279148,0.521881892868158,0.00199355847502236,-0.0525459682737298,0.315985537318869,0.280085205227301
"Genetta_servalina",-7.85672132799835,2.62636628411253,-2.08811214907937,-1.03986340434767,-2.50119049866993,-0.612171551793312,0.805840773891612,-1.53831330267522,-1.48505467008379,-0.689359879860268,-1.15811022842492,1.45884425595789,-0.929149394601638,0.470193476642485,0.113872884198899,-0.612585678599359,-0.523882627719991,0.30929987091802,-0.570281152401912,-0.528827090509693,-0.0835038228938705,-0.070746405111603,0.480894253193181,1.16546630558741,0.631829537685807,0.285914317481279,-0.750396417320085,-0.283295064115118,-0.144445175731381,0.117341719483729,0.482515004697988,0.0447243979013794,0.0274494889050694,0.0925312584172779,0.46718076595127
"Helogale_parvula",-13.4381482931447,5.64284048259147,-0.911070516453197,0.8182620686643,1.36716682431789,-0.437897495941322,1.18214657927642,0.056140666889424,-1.63621494126522,-0.275153782453953,1.26045315774144,-1.160777300031,-1.05946935361253,-0.391963997672396,0.193390264801242,-0.0691422658159634,-1.33170279119012,-0.590053814075173,0.678222234439081,0.113859667226826,-1.23008344681411,-0.069619931585323,0.649270408091065,0.612069968355095,0.226516147877992,-0.278662707809798,0.118831267775155,0.523259337111152,0.267250301011069,0.328214650800874,-0.468423532544776,0.148983977970076,-0.140646178564176,-0.122748114336282,-0.195854696242526
"Hemigalus_derbyanus",-7.42974013754066,-0.692384754787163,-2.79342689526223,-0.624618478126973,-1.15417409901292,-1.09119309806388,2.08774402759367,-1.98602911252778,-0.303535503891364,-1.58711123044966,-3.13124650992383,1.6979471905233,-2.27880747178081,1.39158811551856,0.353080789927794,-0.802574148328797,0.204411917002617,-0.87703839182194,-0.81605365872117,-0.0489956097284722,0.187321040115965,-0.174516072821285,0.00287595166534543,0.701224232238125,0.704896369035571,-0.204237851556631,-0.120470887224987,0.469438703076964,0.0394162045244739,0.0371069027696537,0.234585568244708,0.108154138965616,-0.191365269747802,-0.0877533500720152,0.253699303727011
"Urva_javanica",-10.687207218879,3.84794824632643,-0.757831971656312,-1.18553009508328,-0.839003725940607,-1.68864358366893,2.20492095575587,-2.75777722148039,-0.987280863779123,-0.74962977792117,-0.548081287031187,-0.154706063417123,-1.52934341719382,-1.54653032960535,-0.406078159952172,-1.58927672036191,-0.217314012600553,0.989545578429075,0.520899811246227,-0.0983175702157723,-0.438938440162815,0.350327469676093,0.818276776877359,0.151228903713575,0.231871548937777,-0.449588243430246,-0.369576803645535,0.569771990993053,0.264209312002807,0.296913483378376,0.0803562158108795,0.288038019185032,0.615251561000318,-0.105139579881164,0.434171667835647
"Urva_urva",-7.52684878063905,1.84432690571664,-0.670411574822636,-1.67996666832854,-0.67643569701999,-1.09992088290888,2.75857197670517,-1.07286334894619,0.0157806978036731,-0.492817286013419,-0.861082400802449,-0.28043156222015,-1.56366849310818,0.136793020217796,0.344825526865398,-0.912125202507588,-0.357873928729386,0.714178554121667,0.594148163976221,0.582104770415753,-0.470368326344176,-0.0759188270060744,1.40038100849756,0.296223669251803,-0.0994214856866409,-0.450114790750396,-0.523195278325448,0.644584858329329,0.285672161502432,0.293430026754484,-0.287507660897101,-0.282628243640958,0.171639352551511,-0.122657312552841,0.715868380178107
"Hyaena_hyaena",10.8420916901366,-12.2843829108151,8.41279656812749,-4.57438988209328,0.386360457452179,2.77074411192619,10.8082769134622,7.68193535232513,-1.5579186102283,-3.52508610966765,-2.72479875560644,-1.05542604458653,0.331219039687291,-1.36810858743246,0.128893722045017,1.56939244989396,-2.47640822729903,1.40618044756056,0.335690829068306,0.557479958252712,0.32104289385013,0.740113134909688,-0.313427374414252,1.19958273513547,0.221334178569575,-0.158031859260078,0.0100008932044901,1.64854627040549,1.66959422054115,0.502588679989199,0.401524496367012,0.434819807694338,0.229117717313787,-0.490838434999992,-0.543149430970194
"Leopardus_geoffroyi",-4.33010052847168,3.40775266019727,6.51140449330826,-2.54504545630689,0.926799480455574,1.40802289899497,-1.7308600333523,0.719718800860383,-0.234962219479398,1.37457937990836,-0.933373236799599,0.139893965924913,-1.13385596092557,-1.31884502094972,0.0985196130957467,-0.260591751600124,0.16520775324869,0.127151979471032,-0.108741472909098,-0.675416625749583,0.480292461399002,-0.353537836011689,-0.401112120859957,0.0866871792507501,1.06243518407369,-0.575426973613415,0.251642643781748,-0.189360352775514,0.266353956681265,-0.09519735657878,0.510475126464297,-0.127164047253706,-0.0366154433621753,0.182081842151992,-0.14057100141118
"Leopardus_guttulus",-4.74212675330641,4.4831316131759,5.70843101281848,-2.07142663714871,1.139167828231,1.5500076986587,-1.90920004012726,1.34892319926399,-0.484845763484883,1.58302066019352,-1.46627533914493,-0.77286814144257,-1.30128482073653,-1.77102957936276,0.756128954934885,-0.225069744140103,0.402302487217158,0.339611329793037,0.285711167145713,-1.53542204621658,-0.421690090735594,-0.296949774523097,-0.182103599910141,0.226756203745481,0.885795454216565,-0.37828665598153,0.284748113257745,-0.0728836946525787,0.0139532069139081,0.0901472430309915,0.191340426722496,-0.60354183187107,0.370085276295445,-0.195590448679231,-0.226947004121724
"Leopardus_mitis",0.711039217979753,1.32472774235938,8.51975955347425,-4.20144373686416,-0.62640861803616,1.79959625316759,-3.78079665542846,0.448497502908102,0.499262940344285,0.857479150661209,-1.21122605237599,-0.435569400152803,-1.27423776398583,-0.280999056459741,-0.0887065490399943,0.113709805130568,-1.01561002103328,-0.726073620425866,-0.461652205507071,-0.696433876199665,0.156445866443865,0.0521888723445551,0.610245417759214,-0.202803393957827,0.28931772169762,-0.346024081124767,0.30297058449953,0.197431310925013,0.2798790645001,0.507190759133707,-0.0371787215099933,0.0491837306234532,-0.365301472297396,0.0556493418441229,-0.404504325958759
"Leopardus_wiedii",-4.13456588567964,3.77817067662597,5.99265637920931,-2.06824332210505,0.786769276415942,1.88572891666952,-1.88592440517905,1.21936322072792,-0.318341711469126,1.72417333134369,-0.726173725183034,-0.78004273337203,-1.1308104928032,-0.532763308080306,0.362095033405937,0.0757363111229099,-0.0470391760626089,-0.700767978645132,0.592266635242502,-0.933562664237539,0.0060218208800871,-0.808501935805226,0.139817312501364,-0.0320691685433584,0.57104802602993,-0.317152307345507,-0.218611731607553,0.0515672439660212,-0.578227863399315,0.913981678923197,0.331364094816862,-0.0649807767132806,-0.339050201925449,-0.0509692763769028,0.35594890690043
"Leptailurus_serval",-1.03273536371657,0.166629081630954,9.27693434873464,-2.62394016758858,1.61358288288379,2.52331935753715,-2.37005731493408,-0.244470473030261,-0.570225242877792,1.82988317541133,-0.566006551919515,-0.65042530315531,-0.325533951211023,-1.36566752425885,0.754299638819765,1.90895543195606,1.35351142105343,0.463051130721653,-1.20453280466792,0.0799613183651129,-0.235452369996306,0.771902159667425,0.429626132650379,0.776487522259703,-0.527550848792701,-0.386217302513175,-0.0075246175796512,0.115262446691402,0.100458965026555,0.0981976746238059,-0.909372290610181,0.472889793069467,-0.649594424781369,-0.318720056247821,0.00990838471303387
"Lynx_lynx",1.83991267137405,-2.63446937663965,11.440968043067,-3.46515132074481,1.37632649249907,1.0079672323686,-1.95013481285887,-0.69218099789153,0.465696622231301,2.66821130095857,0.580724055990984,1.55788926320224,-0.244312135651419,0.906788354260675,-0.454375318813947,2.05055399554383,-0.205597042238214,-0.896817247010152,-0.155756573092749,0.347892428600562,1.42050262547127,1.22572775543507,2.08285849179864,-1.48979544078934,-0.408149363358826,-0.943233725972287,-1.54288659308356,1.57550896272975,-0.824768818095648,1.00993792219463,-0.538639823746992,-0.16898163878276,-0.220318670017889,-0.427465462058751,0.27976372172741
"Lynx_rufus",-1.43812303020584,0.168232099591494,9.79593214864441,-4.0077011295455,1.99734698186924,1.48816105593634,-1.9237286832903,0.354171112481771,-0.339363362353784,2.84051087058919,-0.619753899880277,0.0278625309000203,0.0374585073724506,-0.759915949628329,-0.234749925052817,0.160968736246751,0.276542781396337,0.116619447068728,-0.604920701001189,0.168263217974674,-0.884510465016134,0.214321536611735,1.39429426311191,-0.615927874198883,-0.150005074121949,-0.430427446594224,-1.06160075954317,0.386891323515055,0.0763277503314839,0.639795922774312,-0.388240214367973,-0.604626925464016,-0.251717205531024,0.3656553275193,0.313054740357965
"Mungos_mungo",-10.3851449882254,4.38779220338472,-1.07344077087183,-0.179558200113514,0.532571857401009,-1.54180578946197,1.35063054456448,-0.595352921372575,-1.15375635447683,-0.0388019083900459,0.13638735838504,-1.41402409779161,-0.777971318827762,-0.225758891583127,0.209771094063331,0.396442041360227,-0.581852443134523,-0.199051864264352,0.622194414205212,0.440008848630699,-1.14573555351452,0.25144757527385,1.04016780057649,-0.100593075802231,0.00867348252429179,-0.0294399339099569,0.217875109040683,0.743835364648321,-0.113744561017181,0.250649524815597,-0.339153181223901,-0.110204204932392,-0.307675737099787,-0.384088893234563,0.193725462852108
"Nandinia_binotata",-7.7217869449109,1.62958798692235,-0.828834978325852,-0.801630590203488,-1.4575728593788,-0.678035488120961,0.738550089496538,-2.9790178464526,-1.83743760153941,-0.674988319876504,-1.19050072120116,1.12566418517611,-0.293606594416855,2.04450535786802,-0.680208311156673,1.15641085466506,-0.0748378581585993,-0.321541356605008,0.182410182317406,0.0216832530960606,0.322702964819591,1.70704375652101,-0.240968649094562,-0.0953690375384967,0.165966548438571,-0.381571358265276,0.70785844011272,-0.665196848012474,0.0173635247948352,0.176442818549793,-0.534438968798268,0.0487710782549442,0.515471765837663,-0.666535913651174,-0.300756018813131
"Neofelis_diardi",0.834686715476081,-3.15143404015275,9.21221312757507,-4.14033866884127,0.836096489400737,1.63034568328721,-1.79280654944396,-1.73706387905065,-0.268853213568836,0.636527891862642,-0.901858885504464,0.57175499086928,-0.337578808680274,-1.04278555868682,1.4079458904113,-0.51062199546875,-0.499214043394307,0.863893005199095,-1.11486841449891,0.73653594486161,0.569152007574919,0.942851354050929,-1.85586985295987,-0.145612515537558,-0.201831801878144,-0.219573976428074,0.514833908860305,0.410800118077477,0.258233715828311,-0.160996370185365,0.484054135303827,0.0706117234647809,-0.79734058925046,0.492419002273556,-0.0105328838713194
"Paguma_larvata",-4.29098968532877,0.303877828116599,0.0875464897151792,-3.87106826358064,-2.57878788639435,-0.707837442950556,0.641055416150969,-5.0279778222378,-0.413192229212783,-0.515487564152888,-2.09222478164433,1.83765112497321,-0.779634155122184,3.16721734768982,-0.920265984232321,0.787520640203019,0.330786361868882,-0.945228791213524,1.80746756064923,-0.833929888723237,0.444496767451493,0.681523823700116,0.405555909411401,1.07011527949434,-0.621079597083938,-0.387622808308022,0.327542256415912,0.302026286205129,-0.295637069523308,-0.328322660720549,0.00154581418967104,0.646124503928654,-0.402928265011237,-0.0250416579701633,0.0717784036224183
"Panthera_leo",13.1517781959511,-16.9472817179844,17.165425475696,-2.96627448357898,6.76739870250123,-1.67918459353866,-2.19070684043678,-7.11886469035925,-3.33541932478949,-5.97051838678243,3.12820132552652,-0.917359615694184,2.36199718720118,3.11767334004737,-2.92009793211607,-3.24156603087279,-2.2878347976266,1.73167479790693,0.997547092590533,1.71335808076557,0.329245794698281,-1.42154216519732,-1.39879324150401,-1.19105801779502,0.41562375558171,-0.465832489836825,-0.842408918670532,0.894812537098902,0.0293529671707947,-0.328438431858316,1.13618955366499,0.501012194418159,-0.506997596116811,-0.375016255792834,-0.394468008360467
"Panthera_onca",9.55428336773284,-8.16265478792076,12.0905947416833,-6.06003044985471,3.22426721756806,-0.852109091975764,-4.68569601295642,-2.40289591759773,-0.627725133742842,-0.139806261535935,0.598841032168337,1.03443658943444,-1.07115650097309,1.2960054838294,0.0195074658781799,-0.113102076238184,-2.0988209041194,1.5881736788022,1.07444651177717,1.44774362331576,0.787295678079719,-1.24424433606833,-1.92291164251968,-0.0485138422818902,-1.86304584884203,0.232853154882144,-1.61645904700828,0.8046334547761,1.14802250302251,-0.726186044901767,-0.14375554010617,0.648790743565698,0.204123182257842,0.735897197932624,0.48865516636792
"Panthera_pardus",5.64258095127045,-4.21680613098213,12.2720019864189,-4.96612978708741,1.92147543339917,-0.92456844428551,-1.64630168194591,-2.97545359814265,1.00349498836057,-0.371171573371209,-0.403470711485071,1.2664560245663,1.16228323199077,-0.131106693546191,0.967416058959289,-0.767286149712279,-0.29005549777737,0.764773786638038,-0.871035577208231,0.00178159954690338,0.165367007071989,1.08040179347415,-0.799305295083291,-0.891173708036857,-0.330084258986766,0.731515598251282,-0.053071641159028,0.534282286522496,-0.520300780316232,0.283515064574381,0.129544624290459,-0.674735345612769,-0.00293360078223248,0.294868502514829,0.360609957314872
"Panthera_tigris",13.1224307465397,-16.2583795384333,15.7983960855773,-7.28946448806337,5.65774559976314,-3.57670343132657,-1.92579679491014,-4.44718253172028,2.2938494600666,-3.8869045424651,1.63167661311741,-0.385935835477786,1.55487908662934,-0.065820476870893,0.813431584042167,1.56333073870378,2.12855360045331,3.4855448290747,0.214814494166816,3.63790435533539,-0.541135381463976,1.38688809155621,-1.77831686591381,0.972295721041945,0.842154729806254,-0.112709249192263,0.507836500316259,-1.08937393264194,-0.930433197469155,0.589617401935191,-1.35966738380251,-0.856680025854793,1.6280317197737,-0.486298627543074,-0.471717408166044
"Panthera_uncia",4.63057951827377,-4.71363605028212,11.4788103990589,-4.0829704618205,2.36579277149306,2.55784253726387,-0.513088105472661,-0.502628036175195,2.01331151158977,-2.24436246644241,1.54311150997327,0.622620520394028,0.963842837167528,1.76015433390017,-0.54773779413401,0.718066589956869,1.80186420655326,-0.201442587197176,0.569655153974614,-2.32370300890181,0.413774152757642,0.147588505626481,-1.15411489415747,-0.100599186307632,1.3290861314568,0.612094872320531,-0.0237707167275994,0.465199222827236,-1.71834638852658,-0.588928623275984,-0.53517426802332,-0.0937247028437329,-0.272885988972264,-0.189439382553068,0.688514347045245
"Paradoxurus_musanga",-6.75974659079407,0.14774492741043,-1.22751947248177,-2.28164756517977,-2.92417860422098,0.576295222051374,0.148544684954496,-3.59101646095435,-1.20854773005252,-1.04652738250088,-1.6435310840405,1.62932086042636,-1.62307644845669,3.82681384549679,-1.0073617398773,0.458056780352109,-0.422294772685902,-1.41767159724065,0.375559299127074,-0.734625909190487,1.50855615417451,0.0208349779069339,0.513422515339609,0.906990441287657,-0.0380801959847561,-0.540877230434647,-0.103157158367445,0.107256581393166,-0.598026466905849,-0.040446100745926,-0.485471178778679,0.507051528584106,-0.136583402241382,-0.711443561277986,-0.437905490783002
"Parahyaena_brunnea",11.5560567642896,-16.635123368244,9.75110701025263,-3.22745738276982,-0.954701216052974,3.29321235227372,11.780001847512,8.75592262742298,-2.38250978081422,-2.19838694618978,-1.35670980692496,0.902300419952586,0.957796675473852,1.24903194365608,-0.508799124059027,0.549025305727023,-2.51708351408264,-1.71730859128552,-0.246389822275565,-0.808153665064462,2.12116893806795,0.375004618996537,-1.27240171584622,0.228375663789904,0.416942202499911,-1.29862738207931,0.43453063928704,-1.725746524466,0.561657527737613,0.559139386892035,0.268989245306745,-0.635486745527267,-0.0810429796303971,0.900037507476347,-0.0637466620135914
"Prionailurus_bengalensis",-5.41878054372868,2.84863772428526,6.75541357083571,-1.83721395615649,1.39018417443594,1.6594694872575,-1.06749994124931,-0.292782932207974,-0.362840826179531,1.5059418740803,-0.64250020802433,0.179883259566052,-1.09305058141419,-1.92602395090878,0.604835093378034,1.03526955163682,0.165244123361821,-0.717927671328639,-1.16789034535898,-0.255063745196451,0.491248516428177,-0.0256975022046072,-1.07816785582073,-0.202761076946973,0.139395171660765,-0.310909078346152,0.267504832588726,-0.0534140772468761,0.215103105269487,0.127885117697278,0.59684855567343,-0.225566434715484,0.0342097124749505,-0.21700675259313,-0.293724424218691
"Proteles_cristata",-2.28638235690643,-6.43908073010862,1.85149022069643,-0.411844351043879,4.29976941366621,-0.82849388164244,1.93112421706177,-2.07332144871688,-1.87197431160602,-0.998874548079922,-4.80841555228478,-4.07096432448152,-0.326085286199634,0.957497784134623,-1.07289791424146,-1.71186035226604,-0.0730007730096156,-0.0542234278674985,-1.22419844325435,4.35975369620181,-1.80988573895912,0.15246261934195,2.18534710935599,-1.53169522151131,0.85490874302667,1.47092271384535,0.0890836047068787,-0.976230243241162,0.686595643698603,-1.38505063571823,-0.902185608507767,0.488249129240066,-1.4937261226539,-0.00925322745575087,-0.623209374373876
"Puma_concolor",6.60122061742748,-2.97859228181088,12.3733757757266,-5.74334091804894,2.80630084337864,0.0731660870439795,-5.69798982674327,-2.01821827246957,0.528978132699571,2.62649473743343,-0.743549221275255,0.562093842520152,-1.01428657893205,-0.390902445075452,1.34558995352328,0.494304892163062,-0.314288058877827,-1.64930027509398,-0.018724947709994,0.108500161793315,-1.18327221247691,0.955405471247779,-0.823767685321961,0.728609534095826,-1.83387368352527,1.1744004607599,2.0748494734531,-0.453118862749966,1.17997766383438,0.223663189249331,0.923148409281251,0.476024311570207,0.641449232929521,-0.142363635902291,0.733326931981639
"Puma_yagouaroundi",-2.883163860249,3.56669511076763,6.78632648794558,-2.77016935979817,0.506493242219528,0.804688752169138,-2.51733583591977,0.326638693767586,-0.462310934487926,1.35336851335714,-1.8521544025693,-0.258580136538358,-2.07754418027744,-1.82145107355452,0.196202866237308,-1.26162613607721,0.632276374688765,0.0706730532916176,1.27252049430162,-1.69723240640168,-0.448873806715044,0.644941118066503,0.323997012536515,0.618131596881459,0.502596402625799,0.129047500949689,0.0935955041423599,-1.15021591195583,0.0997780922752671,0.316445528765456,0.120576695939173,-0.623425253718968,1.20320960671155,0.103528104662778,0.153112134374196
"Suricata_suricatta",-10.7360286609464,4.16621727820386,-0.304476742733469,0.415543541827037,1.48945224834326,-1.81490161936609,2.42726165642448,1.15949305652116,-0.393144344914427,0.995523266411113,1.21593201423219,-0.851038397214784,-0.0177815207364151,0.0493474112472845,0.460085458972984,1.31347388321181,-0.646055944664966,-1.11823226191767,0.547657075349933,0.920809548402256,-1.47810546940035,-0.86039671017914,0.515065141999143,-0.588555366052822,-0.81415360634749,-0.233529020457806,0.409810756227206,-0.332776487075351,0.522434800187434,1.61235920958159,-1.00822044781666,-0.12498883509943,-0.259452910860676,-0.221077182738064,-0.085471040401889
"Viverra_zibetha",-2.62013652149332,-3.63049379584796,-4.51575721372967,-2.11382162237474,-2.43322983804702,-1.1003192421435,0.784749306057485,-1.80873982767387,-1.3479477512735,-2.76712372032486,-3.2953079850433,1.83405333068072,-2.18949335468448,2.13207315433123,1.56743964168203,0.0221009818715473,2.1756949702169,-1.32711973041656,-2.24738388807092,0.734541767212481,0.908694657157498,0.965616566358109,0.725303244718151,-0.261472348374273,0.10518012599824,0.885654880266608,0.246763829064021,0.146500767861835,-0.352991442827192,0.371725547128765,0.442440713996829,0.599241135514892,0.652438448230345,0.137845614995673,0.036414612928794
"Viverricula_indica",-7.55461186746318,1.49072540472263,-0.920408541930076,-2.08649381066385,-1.54919734211908,-0.93838196426133,0.799557494698866,-1.48521671912896,-2.0583798998165,-1.19377161616817,-2.14914557304606,1.76980742562527,-3.19188523897733,-2.1594158385622,1.10040588532038,-2.23390355676994,0.550474148592535,-0.461312769193719,-1.6744722499863,-0.238061136882003,0.152640567738877,0.583240877616215,-0.862322249819165,-0.387680013981721,0.343891727777774,1.30098923089885,-0.236470846469646,-0.552496714865858,-0.453822048804405,0.519727421568308,0.0677368653504307,0.806687847294824,-0.515435265683379,0.551550473958764,-0.241642206819497
